

0, 0.40185876071722315, 29.820093307893483, 1.0, 'embedding'
0, 0.4155484810018184, 29.137597754276253, 1.0, 'audiolen'
0, 0.4712037446214481, 26.36292674813927, 1.0, 'everything'
0, 0.4685236519437934, 26.49654170138559, 1.0, 'wordcount'


1, 0.41942155527942493, 28.94450717840304, 1.0, 'embedding'
1, 0.434555431790451, 28.19001379117217, 1.0, 'audiolen'
1, 0.47950606625058123, 25.94901780925761, 1.0, 'everything'
1, 0.47766963402084206, 26.04057240681405, 1.0, 'wordcount'


2, 0.43548791482130933, 28.143525220978333, 1.0, 'embedding'
2, 0.45017884297787525, 27.41111484757948, 1.0, 'audiolen'
2, 0.48945705484778046, 25.452915235173137, 1.0, 'everything'
2, 0.4874235597498977, 25.55429432355152, 1.0, 'wordcount'


3, 0.46315640448336415, 26.764123686316893, 1.0, 'embedding'
3, 0.47980531032669727, 25.934099115000194, 1.0, 'audiolen'
3, 0.5095362412028843, 24.45187539486092, 1.0, 'everything'
3, 0.5083934906789962, 24.5088467671924, 1.0, 'wordcount'


4, 0.5068807742208677, 24.584262643857024, 1.0, 'embedding'
4, 0.5201378681383787, 23.923335505501345, 1.0, 'audiolen'
4, 0.5394878842198803, 22.958648158827994, 1.0, 'everything'
4, 0.5393426393524205, 22.965889283859482, 1.0, 'wordcount'


5, 0.5308351385475119, 23.390027348848214, 1.0, 'embedding'
5, 0.5454302148077964, 22.662395633570764, 1.0, 'audiolen'
5, 0.5592121212667482, 21.97530417493902, 1.0, 'everything'
5, 0.5592039187187439, 21.97571310970357, 1.0, 'wordcount'


6, 0.5448657080590782, 22.69053889274463, 1.0, 'embedding'
6, 0.5589276127640299, 21.989488233052317, 1.0, 'audiolen'
6, 0.5733783391703622, 21.26905302226434, 1.0, 'everything'
6, 0.5734374151830172, 21.26610781117717, 1.0, 'wordcount'


7, 0.5424043397079712, 22.81324943178574, 1.0, 'embedding'
7, 0.5572134946097667, 22.0749449110807, 1.0, 'audiolen'
7, 0.5701024406114963, 21.432371640471825, 1.0, 'everything'
7, 0.5701203430470922, 21.431479121673846, 1.0, 'wordcount'


8, 0.5149045299036752, 24.184241499306005, 1.0, 'embedding'
8, 0.5308206700285949, 23.390748671097537, 1.0, 'audiolen'
8, 0.5458921799347938, 22.63936454611628, 1.0, 'everything'
8, 0.5458584347937614, 22.641046896685317, 1.0, 'wordcount'


9, 0.46727185727825027, 26.558949425978497, 1.0, 'embedding'
9, 0.4781767443266326, 26.015290624447395, 1.0, 'audiolen'
9, 0.5042294425258382, 24.716443729767033, 1.0, 'everything'
9, 0.5036394820712045, 24.74585597331379, 1.0, 'wordcount'


10, 0.41835963050087843, 28.997449015384877, 0.1, 'embedding'
10, 0.43320650265879335, 28.257264115894806, 0.1, 'audiolen'
10, 0.4770889044789379, 26.069524446882376, 0.1, 'everything'
10, 0.47545102660399297, 26.151180196143805, 0.1, 'wordcount'


11, 0.4072133541768507, 29.553142183133396, 0.1, 'embedding'
11, 0.4204636636308692, 28.8925532815036, 0.1, 'audiolen'
11, 0.47379024401028, 26.233977851038873, 1.0, 'everything'
11, 0.471856076748397, 26.330404989705293, 1.0, 'wordcount'

measuring baseline
the baseline score is 
 0, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
1, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
2, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
3, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
4, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
5, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
6, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
7, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
8, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
9, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
10, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
11, 0.43449681085285885, 28.19293631467329, 10.0, 'WC-base'
0, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
1, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
2, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
3, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
4, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
5, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
6, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
7, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
8, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
9, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
10, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
11, 0.30198450073345406, 34.799284770003666, 10.0, 'AL-base'
0, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
10, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
11, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
1, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
2, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
3, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
4, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
5, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
6, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
7, 0.5419121911280744, 22.837785303265633, 10.0, 'BOW'
